GEO_ID,NAME,B25001_001E,B25001_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US08001009320,"Census Tract 93.20, Adams County, Colorado",1232,76
1400000US08001009321,"Census Tract 93.21, Adams County, Colorado",1381,138
1400000US08001009322,"Census Tract 93.22, Adams County, Colorado",1747,56
1400000US08001009323,"Census Tract 93.23, Adams County, Colorado",1510,68
1400000US08001009325,"Census Tract 93.25, Adams County, Colorado",2548,105
1400000US08001009326,"Census Tract 93.26, Adams County, Colorado",1133,43
1400000US08001009327,"Census Tract 93.27, Adams County, Colorado",1581,72
1400000US08001009401,"Census Tract 94.01, Adams County, Colorado",1841,57
1400000US08001009406,"Census Tract 94.06, Adams County, Colorado",1749,58
1400000US08001009407,"Census Tract 94.07, Adams County, Colorado",1793,77
1400000US08001009408,"Census Tract 94.08, Adams County, Colorado",1904,55
1400000US08001009409,"Census Tract 94.09, Adams County, Colorado",2404,79
1400000US08001009410,"Census Tract 94.10, Adams County, Colorado",1215,64
1400000US08001009411,"Census Tract 94.11, Adams County, Colorado",1260,39
1400000US08001009501,"Census Tract 95.01, Adams County, Colorado",1183,59
1400000US08001009502,"Census Tract 95.02, Adams County, Colorado",1649,89
1400000US08001009553,"Census Tract 95.53, Adams County, Colorado",1223,55
1400000US08001009603,"Census Tract 96.03, Adams County, Colorado",2380,96
1400000US08001009604,"Census Tract 96.04, Adams County, Colorado",2049,107
1400000US08001009606,"Census Tract 96.06, Adams County, Colorado",1131,40
1400000US08001009607,"Census Tract 96.07, Adams County, Colorado",1994,68
1400000US08001009608,"Census Tract 96.08, Adams County, Colorado",1323,117
1400000US08001009751,"Census Tract 97.51, Adams County, Colorado",1368,68
1400000US08001009752,"Census Tract 97.52, Adams County, Colorado",1069,42
1400000US08001015000,"Census Tract 150, Adams County, Colorado",1170,47
1400000US08001060000,"Census Tract 600, Adams County, Colorado",2228,85
1400000US08001060100,"Census Tract 601, Adams County, Colorado",2483,72
1400000US08001060200,"Census Tract 602, Adams County, Colorado",1914,73
1400000US08001061200,"Census Tract 612, Adams County, Colorado",904,71
1400000US08001988700,"Census Tract 9887, Adams County, Colorado",0,12
1400000US08003960000,"Census Tract 9600, Alamosa County, Colorado",920,101
1400000US08003960100,"Census Tract 9601, Alamosa County, Colorado",945,107
1400000US08003960200,"Census Tract 9602, Alamosa County, Colorado",2795,147
1400000US08003960300,"Census Tract 9603, Alamosa County, Colorado",2364,175
1400000US08005004951,"Census Tract 49.51, Arapahoe County, Colorado",1308,94
1400000US08005004952,"Census Tract 49.52, Arapahoe County, Colorado",2009,125
1400000US08005005551,"Census Tract 55.51, Arapahoe County, Colorado",1200,81
1400000US08005005552,"Census Tract 55.52, Arapahoe County, Colorado",1326,153
1400000US08005005553,"Census Tract 55.53, Arapahoe County, Colorado",1580,71
1400000US08005005611,"Census Tract 56.11, Arapahoe County, Colorado",2020,36
1400000US08005005612,"Census Tract 56.12, Arapahoe County, Colorado",1577,43
1400000US08005005614,"Census Tract 56.14, Arapahoe County, Colorado",1326,29
1400000US08005005619,"Census Tract 56.19, Arapahoe County, Colorado",1900,51
1400000US08005005620,"Census Tract 56.20, Arapahoe County, Colorado",1842,46
1400000US08005005621,"Census Tract 56.21, Arapahoe County, Colorado",1224,33
1400000US08005005622,"Census Tract 56.22, Arapahoe County, Colorado",1072,82
1400000US08005005623,"Census Tract 56.23, Arapahoe County, Colorado",1803,53
1400000US08005005624,"Census Tract 56.24, Arapahoe County, Colorado",882,25
1400000US08005005625,"Census Tract 56.25, Arapahoe County, Colorado",1421,31
1400000US08005005626,"Census Tract 56.26, Arapahoe County, Colorado",1673,33
1400000US08005005627,"Census Tract 56.27, Arapahoe County, Colorado",1842,31
1400000US08005005628,"Census Tract 56.28, Arapahoe County, Colorado",2310,42
1400000US08005005629,"Census Tract 56.29, Arapahoe County, Colorado",839,14
1400000US08005005630,"Census Tract 56.30, Arapahoe County, Colorado",2234,41
1400000US08005005631,"Census Tract 56.31, Arapahoe County, Colorado",1242,26
1400000US08005005632,"Census Tract 56.32, Arapahoe County, Colorado",1223,33
1400000US08005005633,"Census Tract 56.33, Arapahoe County, Colorado",1378,35
1400000US08005005634,"Census Tract 56.34, Arapahoe County, Colorado",1721,73
1400000US08005005635,"Census Tract 56.35, Arapahoe County, Colorado",2052,61
1400000US08005005636,"Census Tract 56.36, Arapahoe County, Colorado",717,45
1400000US08005005700,"Census Tract 57, Arapahoe County, Colorado",2055,83
1400000US08005005800,"Census Tract 58, Arapahoe County, Colorado",1340,47
1400000US08005005951,"Census Tract 59.51, Arapahoe County, Colorado",2617,151
1400000US08005005952,"Census Tract 59.52, Arapahoe County, Colorado",2034,65
1400000US08005006000,"Census Tract 60, Arapahoe County, Colorado",1464,63
1400000US08005006100,"Census Tract 61, Arapahoe County, Colorado",1732,76
1400000US08005006200,"Census Tract 62, Arapahoe County, Colorado",1459,66
1400000US08005006300,"Census Tract 63, Arapahoe County, Colorado",1248,74
1400000US08005006400,"Census Tract 64, Arapahoe County, Colorado",1380,54
1400000US08005006501,"Census Tract 65.01, Arapahoe County, Colorado",1386,77
1400000US08005006502,"Census Tract 65.02, Arapahoe County, Colorado",1598,69
1400000US08005006601,"Census Tract 66.01, Arapahoe County, Colorado",2809,73
1400000US08005006603,"Census Tract 66.03, Arapahoe County, Colorado",1480,40
1400000US08005006604,"Census Tract 66.04, Arapahoe County, Colorado",2036,54
1400000US08005006704,"Census Tract 67.04, Arapahoe County, Colorado",1664,79
1400000US08005006705,"Census Tract 67.05, Arapahoe County, Colorado",679,46
1400000US08005006706,"Census Tract 67.06, Arapahoe County, Colorado",2102,39
1400000US08005006707,"Census Tract 67.07, Arapahoe County, Colorado",1897,36
1400000US08005006708,"Census Tract 67.08, Arapahoe County, Colorado",2039,39
1400000US08005006709,"Census Tract 67.09, Arapahoe County, Colorado",2344,41
1400000US08005006711,"Census Tract 67.11, Arapahoe County, Colorado",1521,32
1400000US08005006712,"Census Tract 67.12, Arapahoe County, Colorado",666,34
1400000US08005006713,"Census Tract 67.13, Arapahoe County, Colorado",999,38
1400000US08005006808,"Census Tract 68.08, Arapahoe County, Colorado",1874,51
1400000US08005006815,"Census Tract 68.15, Arapahoe County, Colorado",1977,67
1400000US08005006854,"Census Tract 68.54, Arapahoe County, Colorado",1268,39
1400000US08005006855,"Census Tract 68.55, Arapahoe County, Colorado",2022,51
1400000US08005006856,"Census Tract 68.56, Arapahoe County, Colorado",3949,124
1400000US08005006857,"Census Tract 68.57, Arapahoe County, Colorado",899,44
1400000US08005006858,"Census Tract 68.58, Arapahoe County, Colorado",3218,155
1400000US08005007101,"Census Tract 71.01, Arapahoe County, Colorado",2125,102
1400000US08005007103,"Census Tract 71.03, Arapahoe County, Colorado",592,18
1400000US08005007104,"Census Tract 71.04, Arapahoe County, Colorado",1512,32
1400000US08005007105,"Census Tract 71.05, Arapahoe County, Colorado",2214,79
1400000US08005007106,"Census Tract 71.06, Arapahoe County, Colorado",1917,32
1400000US08005007107,"Census Tract 71.07, Arapahoe County, Colorado",3507,138
1400000US08005007201,"Census Tract 72.01, Arapahoe County, Colorado",1351,43
1400000US08005007202,"Census Tract 72.02, Arapahoe County, Colorado",1385,37
1400000US08005007301,"Census Tract 73.01, Arapahoe County, Colorado",1070,47
1400000US08005007302,"Census Tract 73.02, Arapahoe County, Colorado",1980,57
1400000US08005007400,"Census Tract 74, Arapahoe County, Colorado",1661,50
1400000US08005007500,"Census Tract 75, Arapahoe County, Colorado",788,22
1400000US08005007600,"Census Tract 76, Arapahoe County, Colorado",1313,51
1400000US08005007702,"Census Tract 77.02, Arapahoe County, Colorado",1609,42
1400000US08005007703,"Census Tract 77.03, Arapahoe County, Colorado",1657,49
1400000US08005007704,"Census Tract 77.04, Arapahoe County, Colorado",2047,50
1400000US08005015100,"Census Tract 151, Arapahoe County, Colorado",1064,31
1400000US08005080000,"Census Tract 800, Arapahoe County, Colorado",1339,34
1400000US08005080100,"Census Tract 801, Arapahoe County, Colorado",1949,85
1400000US08005080200,"Census Tract 802, Arapahoe County, Colorado",2265,44
1400000US08005080300,"Census Tract 803, Arapahoe County, Colorado",2342,61
1400000US08005080400,"Census Tract 804, Arapahoe County, Colorado",2028,43
1400000US08005080500,"Census Tract 805, Arapahoe County, Colorado",1717,42
1400000US08005080600,"Census Tract 806, Arapahoe County, Colorado",1890,55
1400000US08005080700,"Census Tract 807, Arapahoe County, Colorado",1952,75
1400000US08005080800,"Census Tract 808, Arapahoe County, Colorado",1156,47
1400000US08005080900,"Census Tract 809, Arapahoe County, Colorado",1363,38
1400000US08005081000,"Census Tract 810, Arapahoe County, Colorado",2481,81
1400000US08005081100,"Census Tract 811, Arapahoe County, Colorado",2674,103
1400000US08005081200,"Census Tract 812, Arapahoe County, Colorado",1991,45
1400000US08005081300,"Census Tract 813, Arapahoe County, Colorado",1088,33
1400000US08005081400,"Census Tract 814, Arapahoe County, Colorado",1759,57
1400000US08005081500,"Census Tract 815, Arapahoe County, Colorado",2313,58
1400000US08005081600,"Census Tract 816, Arapahoe County, Colorado",1869,41
1400000US08005081700,"Census Tract 817, Arapahoe County, Colorado",985,23
1400000US08005081800,"Census Tract 818, Arapahoe County, Colorado",1659,43
1400000US08005081900,"Census Tract 819, Arapahoe County, Colorado",2482,61
1400000US08005082000,"Census Tract 820, Arapahoe County, Colorado",1856,55
1400000US08005082100,"Census Tract 821, Arapahoe County, Colorado",2485,69
1400000US08005082200,"Census Tract 822, Arapahoe County, Colorado",2214,62
1400000US08005082300,"Census Tract 823, Arapahoe County, Colorado",1443,31
1400000US08005082400,"Census Tract 824, Arapahoe County, Colorado",1542,40
1400000US08005082500,"Census Tract 825, Arapahoe County, Colorado",748,19
1400000US08005082600,"Census Tract 826, Arapahoe County, Colorado",2375,79
1400000US08005082700,"Census Tract 827, Arapahoe County, Colorado",1179,30
1400000US08005082800,"Census Tract 828, Arapahoe County, Colorado",1875,42
1400000US08005082900,"Census Tract 829, Arapahoe County, Colorado",1760,38
1400000US08005083000,"Census Tract 830, Arapahoe County, Colorado",1266,28
1400000US08005083100,"Census Tract 831, Arapahoe County, Colorado",2677,94
1400000US08005083200,"Census Tract 832, Arapahoe County, Colorado",2811,94
1400000US08005083300,"Census Tract 833, Arapahoe County, Colorado",1798,36
1400000US08005083400,"Census Tract 834, Arapahoe County, Colorado",2210,40
1400000US08005083500,"Census Tract 835, Arapahoe County, Colorado",2192,52
1400000US08005083600,"Census Tract 836, Arapahoe County, Colorado",1671,41
1400000US08005083700,"Census Tract 837, Arapahoe County, Colorado",1531,32
1400000US08005083800,"Census Tract 838, Arapahoe County, Colorado",1158,35
1400000US08005083900,"Census Tract 839, Arapahoe County, Colorado",1562,52
1400000US08005084000,"Census Tract 840, Arapahoe County, Colorado",767,18
1400000US08005084100,"Census Tract 841, Arapahoe County, Colorado",1606,32
1400000US08005084200,"Census Tract 842, Arapahoe County, Colorado",1339,29
1400000US08005084300,"Census Tract 843, Arapahoe County, Colorado",1169,24
1400000US08005084400,"Census Tract 844, Arapahoe County, Colorado",1040,30
1400000US08005084500,"Census Tract 845, Arapahoe County, Colorado",1236,27
1400000US08005084600,"Census Tract 846, Arapahoe County, Colorado",1973,34
1400000US08005084700,"Census Tract 847, Arapahoe County, Colorado",1665,46
1400000US08005084800,"Census Tract 848, Arapahoe County, Colorado",1220,33
1400000US08005084900,"Census Tract 849, Arapahoe County, Colorado",1093,27
1400000US08005085000,"Census Tract 850, Arapahoe County, Colorado",890,25
1400000US08005085100,"Census Tract 851, Arapahoe County, Colorado",2008,56
1400000US08005085200,"Census Tract 852, Arapahoe County, Colorado",949,20
1400000US08005085300,"Census Tract 853, Arapahoe County, Colorado",994,24
1400000US08005085400,"Census Tract 854, Arapahoe County, Colorado",1444,32
1400000US08005085500,"Census Tract 855, Arapahoe County, Colorado",1804,40
1400000US08005085600,"Census Tract 856, Arapahoe County, Colorado",1026,29
1400000US08005085700,"Census Tract 857, Arapahoe County, Colorado",1799,38
1400000US08005085800,"Census Tract 858, Arapahoe County, Colorado",654,17
1400000US08005085900,"Census Tract 859, Arapahoe County, Colorado",1994,89
